Batch,Company,Founder_or_company,LinkedIn,Twitter,Github
2024_Winter,Arcane,,https://linkedin.com/in/lucas-switzer-0a3756103,,
2024_Winter,Stitch_Technologies,,https://linkedin.com/in/tillkern,,
2024_Winter,Stitch_Technologies,,https://uk.linkedin.com/in/oparenko,,
2024_Winter,Stitch_Technologies,Stitch Technologies,https://www.linkedin.com/company/stitch-tech,,
2024_Winter,Trellis_Ai,,https://www.linkedin.com/in/macklink/,https://twitter.com/MKlinkachorn,
2024_Winter,Trellis_Ai,,https://linkedin.com/in/jhslin,,
2024_Winter,Trellis_Ai,Trellis AI,https://www.linkedin.com/company/runtrellis,https://twitter.com/runtrellis,
2024_Winter,Legora,,https://linkedin.com/in/maxjunestrand,,
2024_Winter,Legora,,https://linkedin.com/in/siggelabor,,
2024_Winter,Legora,Legora (formerly Leya),https://www.linkedin.com/company/leyalaw/,,
2024_Winter,Celest,,https://linkedin.com/in/dillon-nys,,
2024_Winter,Celest,Celest,https://www.linkedin.com/company/celest-dev/,,https://github.com/celest-dev
2024_Winter,Deepnight,,https://www.linkedin.com/in/lucasdyoung/,,
2024_Winter,Quary,,https://linkedin.com/in/benfking,https://twitter.com/BenFKing,
2024_Winter,Quary,,https://linkedin.com/in/louis-j-52841a105,https://twitter.com/louisjoejordan,
2024_Winter,Quary,🆀 Quary - Transform data together 🤝,https://linkedin.com/in/benfking,,
2024_Winter,Quary,Quary,https://www.linkedin.com/company/quarylabs,https://twitter.com/quarylabs,https://github.com/quarylabs/
2024_Winter,Trieve,,https://linkedin.com/in/nicholas-khami-5a0a7a135,https://twitter.com/skeptrune,
2024_Winter,Trieve,,,https://twitter.com/cdxker,
2024_Winter,Trieve,Trieve 🔎 Infrastructure for search teams,https://linkedin.com/in/denzell-ford,,https://github.com/skeptrunedev
2024_Winter,Trieve,Trieve,https://www.linkedin.com/company/trieveai/,https://twitter.com/trieveai,https://github.com/devflowinc/trieve
2024_Winter,Spark,,https://linkedin.com/in/wu-julia,https://twitter.com/thejuliawu,
2024_Winter,Spark,,https://www.linkedin.com/in/anujsaigal/,https://twitter.com/anujsaigal,
2024_Winter,Spark,Spark: Permitting Intelligence for AI Infrastructure,https://www.linkedin.com/in/wu-julia/,,
2024_Winter,Spark,Spark,https://www.linkedin.com/company/sparkhqai/,,
2024_Winter,Drymerge,,https://linkedin.com/in/edward-frazer,https://twitter.com/edwardcfrazer,
2024_Winter,Drymerge,,https://linkedin.com/in/samuel-brashears000,,
2024_Winter,Drymerge,DryMerge,https://www.linkedin.com/company/98894763/,,
2024_Winter,Fluently,,https://linkedin.com/in/yrebryk,https://twitter.com/yrebryk,
2024_Winter,Fluently,,https://linkedin.com/in/stasbel,https://twitter.com/stanbeliaev,
2024_Winter,Fluently,💁‍♀️ Fluently: Use Zoom calls to improve your English,https://www.linkedin.com/in/yrebryk/,,
2024_Winter,Fluently,Fluently,https://linkedin.com/company/fluently-ai,,
2024_Winter,Dropback,,https://linkedin.com/in/lukebogus,https://twitter.com/lukebogus,
2024_Winter,Dropback,,https://linkedin.com/in/nick-siscoe-58a1099b,https://twitter.com/siscoe_,
2024_Winter,Dropback,Dropback: Moneyball SaaS for college sports 🏆,https://linkedin.com/in/lukebogus,,
2024_Winter,Dropback,Dropback,https://www.linkedin.com/company/dropback-hq,https://twitter.com/dropbackhq,
2024_Winter,Pythagora,,https://linkedin.com/in/zvonimirsabljic,,
2024_Winter,Pythagora,,https://linkedin.com/in/leon-ostrez-b55494178,,
2024_Winter,Pythagora,Pythagora,https://www.linkedin.com/company/pythagora-ai/,https://x.com/PythagoraAI,https://x.com/PythagoraAI
2024_Winter,Carousel_Technologies,,https://linkedin.com/in/daniel-wolf-6242431b1,,
2024_Winter,Carousel_Technologies,,https://linkedin.com/in/jude-rizzo-aa71aa207,,
2024_Winter,Carousel_Technologies,Carousel Technologies,https://www.linkedin.com/company/carousel-tech/,https://www.x.com/usecarousel,
2024_Winter,Prosights,,https://linkedin.com/in/justinwuokc,https://twitter.com/jw00zy,
2024_Winter,Prosights,,https://linkedin.com/in/guoaaron,,
2024_Winter,Prosights,ProSights,https://www.linkedin.com/company/prosightsdata/,,
2024_Winter,Promptarmor,,https://linkedin.com/in/shankar-krishnan,,
2024_Winter,Promptarmor,,https://linkedin.com/in/vikramjayanthi,,
2024_Winter,Promptarmor,PromptArmor,https://www.linkedin.com/company/promptarmor,https://twitter.com/PromptArmor,
2024_Winter,Yarn_2,,,https://twitter.com/diegostory,
2024_Winter,Yarn_2,✨ Yarn – Make pro-quality product and sales videos with AI,https://www.linkedin.com/business/marketing/blog/social-media-marketing/how-to-grow-your-organic-following-on-linkedin,,
2024_Winter,Yarn_2,Yarn,https://www.linkedin.com/company/yarn-so,https://twitter.com/yarn_so,
2024_Winter,Polar,,https://linkedin.com/in/grant-a-391184a5,,
2024_Winter,Polar,GoldenBasis - Modern back-office software for brokerages,https://linkedin.com/in/grant-a-391184a5,,
2024_Winter,Polar,Polar,https://www.linkedin.com/company/polarfihq,https://twitter.com/polarfihq,
2024_Winter,Edgetrace,,https://linkedin.com/in/kyleorciuch,https://twitter.com/kyleorciuch,
2024_Winter,Edgetrace,EdgeTrace,https://linkedin.com/company/edgetrace,,
2024_Winter,Driver,,https://www.linkedin.com/in/adamktilton/,https://twitter.com/adamtilton?lang=en,
2024_Winter,Driver,,https://linkedin.com/in/daniel-hensley,https://twitter.com/dw_hensley,
2024_Winter,Driver,Driver AI: Understand millions of lines of code in minutes,https://www.linkedin.com/in/adamktilton/,,
2024_Winter,Driver,Driver,https://www.linkedin.com/company/driver-ai,https://x.com/driver_ai_,
2024_Winter,Starjar,,https://linkedin.com/in/qi-zhang-21211264,,
2024_Winter,Aqua_Voice,,https://linkedin.com/in/finn-brown-3b0b56113,https://twitter.com/finnatsea,
2024_Winter,Aqua_Voice,,https://www.linkedin.com/in/jack-mcintire-789bb223b/,https://www.twitter.com/jtmcintire,
2024_Winter,Aqua_Voice,Aqua Voice,https://www.linkedin.com/company/aqua-voice,https://twitter.com/aquavoice_,https://github.com/aqua-voice
2024_Winter,Nuanced,,https://linkedin.com/in/aymannadeem,https://twitter.com/aymannadeem,
2024_Winter,Nuanced,🚀 Nuanced — Detect AI-generated images,https://linkedin.com/in/aymannadeem,,
2024_Winter,Nuanced,Nuanced,https://www.linkedin.com/company/nuanced-inc,https://twitter.com/nuanced_dev,https://github.com/nuanced-dev
2024_Winter,Soundry_Ai,,https://linkedin.com/in/markbuckler,,
2024_Winter,Soundry_Ai,,https://linkedin.com/in/justinparus,,
2024_Winter,Soundry_Ai,,https://linkedin.com/in/diandre-ruiz-6a1370265,https://twitter.com/Bandlez,
2024_Winter,Soundry_Ai,🔊 Soundry AI - Generative AI for musicians,https://www.linkedin.com/in/markbuckler/,,
2024_Winter,Soundry_Ai,Soundry AI,https://www.linkedin.com/company/soundry-ai/,https://twitter.com/SoundryAI,https://github.com/SoundryAI
2024_Winter,Consul,,https://linkedin.com/in/davidlalor5,https://x.com/david_lalor,
2024_Winter,Consul,,https://linkedin.com/in/rakeebhossain,https://x.com/rakeeb_hossain,
2024_Winter,Consul,Consul,https://www.linkedin.com/company/onconsul/,,
2024_Winter,Hatchet_Run,,https://linkedin.com/in/alexander-belanger-aa3974135,,
2024_Winter,Hatchet_Run,,https://linkedin.com/in/gruttner,,
2024_Winter,Hatchet_Run,Hatchet - Background task orchestration and visibility platform,https://linkedin.com/in/alexander-belanger-aa3974135,,https://github.com/hatchet-dev/hatchet
2024_Winter,Hatchet_Run,Hatchet,https://www.linkedin.com/company/hatchet-run,https://twitter.com/hatchet_dev,https://github.com/hatchet-dev
2024_Winter,Ncompass_Technologies,,https://linkedin.com/in/adityarajagopal,https://twitter.com/adityaraja0,
2024_Winter,Ncompass_Technologies,,https://linkedin.com/in/diederik-vink,,
2024_Winter,Ncompass_Technologies,nCompass Technologies,https://linkedin.com/company/ncompass-technologies,,https://github.com/nCompass-tech
2024_Winter,Alai,,https://linkedin.com/in/anmolsood,https://twitter.com/anmolsood21,
2024_Winter,Alai,,https://linkedin.com/in/krishnagupta21,,
2024_Winter,Alai,Alai,https://www.linkedin.com/company/getalai,https://twitter.com/getalai,
2024_Winter,Tuesday_Lab,,https://linkedin.com/in/rosalind-shinkle,https://twitter.com/ros_shinkle,
2024_Winter,Tuesday_Lab,Tuesday Lab,https://www.linkedin.com/company/tuesday-lab/,https://x.com/tuesdaylab,
2024_Winter,Aedilic,,https://linkedin.com/in/nicholas-waltz-b95067211,,
2024_Winter,Aedilic,,https://linkedin.com/in/lukas-schneider-a27498177,https://twitter.com/e3ntity,
2024_Winter,Aedilic,Aedilic,https://www.linkedin.com/company/aedilic,,https://github.com/organizations/aediliclabs
2024_Winter,Relari,,https://linkedin.com/in/yizhang0123,https://twitter.com/Yiszzzz,
2024_Winter,Relari,,https://linkedin.com/in/pasquale-antonante-5306524a,,
2024_Winter,Relari,Relari,https://www.linkedin.com/company/relari,https://x.com/relariai,https://x.com/relariai
2024_Winter,Deep24,,https://linkedin.com/in/oliver-zou,,
2024_Winter,Deep24,Deep24,https://www.linkedin.com/company/ultra-advisor,,
2024_Winter,Codeant_Ai,,https://linkedin.com/in/amartya-jha,,
2024_Winter,Codeant_Ai,,https://linkedin.com/in/chinmay-bharti,https://twitter.com/chhinna00,
2024_Winter,Codeant_Ai,CodeAnt AI,https://www.linkedin.com/company/codeant-ai,https://x.com/CodeAntAI,
2024_Winter,Eris_Biotech,,https://linkedin.com/in/rachel-brog-garlick,,
2024_Winter,Eris_Biotech,,https://linkedin.com/in/evita-weagel-ph-d-62b19737,,
2024_Winter,Eris_Biotech,Eris Biotech - Developing drugs that reawaken the immune system to kill cancer,https://www.linkedin.com/in/evita-weagel/,,
2024_Winter,Eris_Biotech,Eris Biotech,https://www.linkedin.com/company/eris-biotech/about/,,
2024_Winter,Junction_Bioscience,,https://linkedin.com/in/brian-petkov-b2a63680,,
2024_Winter,Junction_Bioscience,👨‍🔬 Junction Bioscience: Autonomous hypothesis engines for scientific discovery,https://linkedin.com/in/brian-petkov-b2a63680,,
2024_Winter,Onegrep,,https://www.linkedin.com/profile/view?id=AAIAAAgz8egBvjGL53N3zhzkhhR7N5gfUrh7GJE,,
2024_Winter,Onegrep,,https://linkedin.com/in/briancripe,,
2024_Winter,Onegrep,OneGrep — Reduce Observability costs and resolve incidents faster,https://www.linkedin.com/in/achintya-ashok/,,
2024_Winter,Onegrep,OneGrep,https://www.linkedin.com/company/onegrep,https://twitter.com/one_grep,
2024_Winter,Alex_Com,,https://linkedin.com/in/aaronjwang,,
2024_Winter,Alex_Com,,https://linkedin.com/in/john-rytel-955436221,,
2024_Winter,Alex_Com,Alex (fka Apriora) - Your AI interviewer to identify the best candidates faster,https://linkedin.com/in/aaronjwang,https://www.alex.com/,
2024_Winter,Alex_Com,Alex,https://www.linkedin.com/company/hire-alex/,https://alex.com/,
2024_Winter,Givefront,,https://linkedin.com/in/matt-tengtrakool,https://twitter.com/MattTtkool,
2024_Winter,Givefront,Givefront – Financial Management for nonprofits and organizations,https://www.linkedin.com/in/matt-tengtrakool,,
2024_Winter,Givefront,Givefront,https://www.linkedin.com/company/givehq,https://twitter.com/Givefront,
2024_Winter,Meticulate,,https://www.linkedin.com/in/li-wilbur/,,
2024_Winter,Meticulate,,https://linkedin.com/in/jpalakapilly,,
2024_Winter,Meticulate,Meticulate,https://www.linkedin.com/company/meticulate/,,
2024_Winter,Bilanc,,https://linkedin.com/in/0x-s13i,https://twitter.com/SamAkinwunmi,
2024_Winter,Bilanc,Bilanc - AI Engineering Management Platform,https://www.linkedin.com/in/0x-s13i/,,
2024_Winter,Bilanc,Bilanc,https://www.linkedin.com/company/bilanc,https://twitter.com/bilanc_app,
2024_Winter,Tokenowl,,https://linkedin.com/in/colin-holter-ab1118116,,
2024_Winter,Tokenowl,,https://linkedin.com/in/amith-vanmane,,
2024_Winter,Scritch,,https://linkedin.com/in/claire-s-lee,,
2024_Winter,Scritch,,https://linkedin.com/in/rachelsylee,,
2024_Winter,Scritch,Scritch,https://www.linkedin.com/company/100475282,,
2024_Winter,Synsorybio,,https://linkedin.com/in/elliot-tague,https://twitter.com/elliot_tague,
2024_Winter,Synsorybio,,https://linkedin.com/in/nathan-tague-533019198,,
2024_Winter,Synsorybio,SynsoryBio: Therapeutics that sense-and-respond to disease,https://www.linkedin.com/in/elliot-tague/,,
2024_Winter,Synsorybio,SynsoryBio,https://www.linkedin.com/company/synsorybio/,,
2024_Winter,Agentic_Labs_2,,https://linkedin.com/in/maksivanov,,
2024_Winter,Agentic_Labs_2,Agentic Labs,https://www.linkedin.com/company/agentic-labs/,,
2024_Winter,Engines,,https://linkedin.com/in/joshvaldez,https://twitter.com/jmvldz,
2024_Winter,Engines,,https://linkedin.com/in/jetzhou,,
2024_Winter,Engines,Engines,https://linkedin.com/company/engines-dev,,
2024_Winter,Mathdash,,https://linkedin.com/in/daniel-sun-440493171,,
2024_Winter,Mathdash,,https://linkedin.com/in/akshaj-kadaveru,,
2024_Winter,Mathdash,MathDash: Turning math into a sport,https://www.linkedin.com/in/daniel-sun-440493171/,,
2024_Winter,Mathdash,MathDash,https://www.linkedin.com/company/102834223/admin/feed/posts/,,
2024_Winter,Parcelbio,,https://linkedin.com/in/david-e-weinberg,,
2024_Winter,Parcelbio,,https://linkedin.com/in/christopher-carlson-,,
2024_Winter,Parcelbio,ParcelBio,https://www.linkedin.com/company/parcelbio,,
2024_Winter,Cocrafter,,https://linkedin.com/in/johanneslutz,,
2024_Winter,Cocrafter,,https://linkedin.com/in/philipp-rollwage,,
2024_Winter,Cocrafter,,https://linkedin.com/in/annabell-vogelsang-86a73b227v,,
2024_Winter,Cocrafter,CoCrafter,https://www.linkedin.com/company/cocrafter/,,
2024_Winter,Centauri_Ai,,https://linkedin.com/in/he-lu-63666852,,
2024_Winter,Centauri_Ai,,https://linkedin.com/in/milan-shen-860b5062,,
2024_Winter,Centauri_Ai,,https://linkedin.com/in/jameswu1991,,
2024_Winter,Centauri_Ai,,https://www.linkedin.com/in/he-lu-63666852/,,
2024_Winter,Centauri_Ai,Centauri AI,https://www.linkedin.com/company/101369147/,,https://github.com/centauri-ai
2024_Winter,Lumen_Payments,,https://linkedin.com/in/prasoondshukla,,
2024_Winter,Lumen_Payments,,https://linkedin.com/in/ramon-garate-4b379093,,
2024_Winter,Lumen_Payments,Lumen Payments,https://www.linkedin.com/company/lumen-payments/,,https://github.com/pretzelai
2024_Winter,Andon_Labs,,https://linkedin.com/in/lukas-petersson-181a83172,https://twitter.com/lukaspet,
2024_Winter,Andon_Labs,Andon Labs,https://www.linkedin.com/company/andonlabs/,https://x.com/andonlabs,
2024_Winter,Sonauto,,https://linkedin.com/in/ryan-tremblay-62429a86,https://twitter.com/zaptrem,
2024_Winter,Sonauto,,https://linkedin.com/in/hhousen,,
2024_Winter,Sonauto,Sonauto 🎸 Make hit songs with AI,https://www.linkedin.com/in/ryan-tremblay-62429a86/,,
2024_Winter,Sonauto,Sonauto,https://www.linkedin.com/company/sonautoai/,https://twitter.com/SonautoAI,
2024_Winter,Opencall_Ai,,https://linkedin.com/in/oliver-silverstein-42949515b,,
2024_Winter,Opencall_Ai,,https://linkedin.com/in/nicholas-lee-93779a173,,
2024_Winter,Opencall_Ai,,https://linkedin.com/in/eric-mei,,
2024_Winter,Opencall_Ai,,https://www.linkedin.com/in/arthur-silverstein/,,
2024_Winter,Opencall_Ai,OpenCall.ai 📲 AI call centers for any business,https://www.linkedin.com/in/nicholas-lee-93779a173/,,
2024_Winter,Opencall_Ai,Opencall.ai,https://www.linkedin.com/company/opencall-ai/?viewAsMember=true,https://twitter.com/OpenCall_AI,
2024_Winter,Shiboleth,,https://linkedin.com/in/esty-scheiner-9ab3a9142,https://twitter.com/scheiner_esty,
2024_Winter,Shiboleth,,https://linkedin.com/in/bivu-dhungana,,
2024_Winter,Shiboleth,Shiboleth: Automating consumer lending compliance,https://www.linkedin.com/in/esty-scheiner-cissp-oscp-9ab3a9142/,https://x.com/garrytan/status/1751066532480987434?s=20,
2024_Winter,Shiboleth,Shiboleth,https://www.linkedin.com/company/shiboleth/about/,,
2024_Winter,Dime_2,,https://linkedin.com/in/ashish-bajaj1,,
2024_Winter,Dime_2,,https://linkedin.com/in/akashkumar2296,,
2024_Winter,Dime_2,⚙️Dime: AI Data Engineer for Hardware Manufacturers,https://www.linkedin.com/in/akashkumar2296/,,
2024_Winter,Dime_2,Dime,https://www.linkedin.com/company/dime-health,,
2024_Winter,Stacksync,,https://linkedin.com/in/ruben-burdin,https://twitter.com/BurdinRuben,
2024_Winter,Stacksync,,https://linkedin.com/in/alexis-favre-epfl,,
2024_Winter,Stacksync,Stacksync,https://www.linkedin.com/company/stacksyncdata/,https://twitter.com/stacksyncdata,https://github.com/stacksyncdata
2024_Winter,Maia,,https://linkedin.com/in/claire-wiley,https://twitter.com/clairegwiley,
2024_Winter,Maia,Maia 💚💙 Transforming relationships using AI,https://www.linkedin.com/in/claire-wiley/,,
2024_Winter,Maia,Maia,https://linkedin.com/company/ourmaia,https://twitter.com/our_maia,
2024_Winter,Tesseral,,https://linkedin.com/in/nedoleary,https://twitter.com/nedoleary,
2024_Winter,Tesseral,,https://www.linkedin.com/in/ucarion/,https://x.com/ucarion,
2024_Winter,Tesseral,Tesseral,https://linkedin.com/company/tesseral,https://x.com/tesseralhq,https://x.com/tesseralhq
2024_Winter,Wuri,,https://linkedin.com/in/akshay-megharaj-aba3646,,
2024_Winter,Wuri,,https://linkedin.com/in/pratikgangwal,https://twitter.com/Pratik_Gangwal,
2024_Winter,Wuri,Wuri: Read fiction stories as immersive visual novels,https://linkedin.com/in/akshay-megharaj-aba3646,,
2024_Winter,Wuri,Wuri,https://www.linkedin.com/company/teamwuri,,
2024_Winter,Veles,,https://linkedin.com/in/simonooley,https://twitter.com/SimonOoley,
2024_Winter,Veles,,https://linkedin.com/in/patkoperwas,,
2024_Winter,Veles,🚀 Veles - Your copilot for enterprise sales,https://www.linkedin.com/in/simonooley/,,
2024_Winter,Veles,Veles,https://www.linkedin.com/company/velesinc,https://twitter.com/VelesInc,
2024_Winter,K_Scale_Labs,,https://linkedin.com/in/benjaminbolte,https://twitter.com/benjamin_bolte,
2024_Winter,K_Scale_Labs,K-Scale Labs 🤖 Open-source humanoid robots for everyone,https://bookface.ycombinator.com/user/216598/linkedin_redirect?key=f2e912c331dc16e3f6c704008aeced6a0055e4ec,,https://robotics-transformer-x.github.io/
2024_Winter,K_Scale_Labs,K-Scale Labs,https://www.linkedin.com/company/kscale/,https://twitter.com/kscalelabs,https://github.com/kscalelabs
2024_Winter,Marblism,,https://linkedin.com/in/ulricmusset,https://twitter.com/ulricmusset,
2024_Winter,Marblism,Marblism,,https://twitter.com/marblismAI,
2024_Winter,Senso,,https://linkedin.com/in/saroopbharwani,https://twitter.com/saroopbharwani,
2024_Winter,Senso,,https://ca.linkedin.com/in/thomas-nelson-35137b155,,
2024_Winter,Senso,Senso: AI-Powered knowledge base designed for Credit Unions,https://www.linkedin.com/company/senso.ai/,https://twitter.com/gosenso,
2024_Winter,Senso,Senso,https://www.linkedin.com/company/senso.ai,https://twitter.com/gosenso,
2024_Winter,Miden,,https://linkedin.com/in/okiemute-d-avworhokai-5b52a7a6?lipi=urn%253Ali%253Apage%253Ad_flagship3_profile_view_base_contact_details%253BgNZt1BAJRYa%252FInOsfn4KRw%253D%253D,,
2024_Winter,Miden,,https://linkedin.com/in/iudoh,,
2024_Winter,Miden,Miden 💳: Accessible financial tech in Sub-Saharan Africa,https://www.linkedin.com/in/okiemuteavworhokai/,,
2024_Winter,Miden,Miden,https://www.linkedin.com/company/tyrus-technologies/,https://twitter.com/TyrusTechHQ,https://github.com/Tyrus-Technologies
2024_Winter,Betterbasket,,https://linkedin.com/in/leon-zhang-850772b3,,
2024_Winter,Betterbasket,,https://linkedin.com/in/viskadouros,,
2024_Winter,Betterbasket,BetterBasket,https://www.linkedin.com/company/98110558,,
2024_Winter,Ion_Design,,https://linkedin.com/in/samraajbath,https://twitter.com/samraaj,
2024_Winter,Ion_Design,ion design,https://www.linkedin.com/company/ion-dot-design,https://twitter.com/iondotdesign,https://github.com/ion-design
2024_Winter,Quivr,,https://www.linkedin.com/in/stan-girard/,https://twitter.com/_stangirard,
2024_Winter,Quivr,,https://linkedin.com/in/antoine-dewez-367774157,,
2024_Winter,Quivr,"🧠 Quivr: Open source, chat-powered second brain with 28k+ ⭐",https://linkedin.com/in/stanislas-girard,,https://github.com/stangirard/quivr
2024_Winter,Quivr,Quivr,https://www.linkedin.com/company/getquivr/,https://twitter.com/quivr_brain,https://github.com/quivrhq/quivr
2024_Winter,Terrakotta,,https://linkedin.com/in/vincent-wilson-5105141b7,,
2024_Winter,Terrakotta,,https://linkedin.com/in/kusiima-boswell-84a1a5151?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app,,
2024_Winter,Terrakotta,,https://linkedin.com/in/gabriel-wilson-2b480914b,,
2024_Winter,Terrakotta,Terrakotta: Add voice as a channel to grow your business 🗣️,https://linkedin.com/in/vincent-wilson-5105141b7,,
2024_Winter,Terrakotta,Terrakotta,https://www.linkedin.com/company/terrakotta-ai/about/,,
2024_Winter,Lumetric,,https://linkedin.com/in/rcefalu,https://twitter.com/rcefalu10,
2024_Winter,Lumetric,,https://linkedin.com/in/davispalmie,https://twitter.com/davispalmie,
2024_Winter,Lumetric,🎙️ PocketPod - AI-generated podcasts tailored to your interests,https://linkedin.com/in/davispalmie,,
2024_Winter,Lumetric,Lumetric,https://www.linkedin.com/company/lumetricai,,
2024_Winter,Trypillar,,https://linkedin.com/in/jj-maxwell-753b5026,https://x.com/jjmaxwell4,
2024_Winter,Trypillar,,https://linkedin.com/in/markwai,,
2024_Winter,Trypillar,Pillar,,https://x.com/trypillar_ai,
2024_Winter,Browser_Buddy,,https://linkedin.com/in/jeremyjsuh,https://x.com/jeremyjsuh,
2024_Winter,Browser_Buddy,,https://linkedin.com/in/awadehra,https://twitter.com/trillarnie,
2024_Winter,Browser_Buddy,Browser Buddy,https://www.linkedin.com/company/browser-buddyy,https://x.com/browser_buddy,
2024_Winter,Voicepanel,,https://linkedin.com/in/asaschachar,https://twitter.com/asametrical,
2024_Winter,Voicepanel,,https://linkedin.com/in/john-provine,,
2024_Winter,Voicepanel,Voicepanel: User research on autopilot,https://linkedin.com/in/john-provine,,
2024_Winter,Voicepanel,Voicepanel,https://www.linkedin.com/company/voicepanel,https://twitter.com/voicepanel,
2024_Winter,Happenstance,,https://linkedin.com/in/alexteichman,https://twitter.com/alex_teichman,
2024_Winter,Basepilot,,https://linkedin.com/in/ken-hendricks-96181611a,https://twitter.com/KenHendricks_,
2024_Winter,Basepilot,,https://linkedin.com/in/pascal-wieler,https://twitter.com/pascalwieler,
2024_Winter,Basepilot,🚀 Basepilot: Your AI employee to automate repetitive browser work in minutes,https://www.linkedin.com/in/pascal-wieler/,https://twitter.com/basepilot,
2024_Winter,Basepilot,Basepilot,https://www.linkedin.com/company/basepilot/,https://twitter.com/basepilot,
2024_Winter,Firebender,,https://linkedin.com/in/amangotchu,https://twitter.com/amangotchu,
2024_Winter,Firebender,,https://linkedin.com/in/distributed,https://x.com/kevo1ution,
2024_Winter,Firebender,Firebender,https://www.linkedin.com/company/firebender-com/,http://x.com/firebender_com,http://x.com/firebender_com
2024_Winter,Fume,,https://linkedin.com/in/aegucer,,
2024_Winter,Fume,,https://linkedin.com/in/metehan-oz-a39981251,,
2024_Winter,Fume,Fume - AI SWE that solves bugs within Slack,https://linkedin.com/in/aegucer,,
2024_Winter,Carma,,https://linkedin.com/in/muhammadalasgarli,https://twitter.com/ceocarma,
2024_Winter,Carma,,https://www.linkedin.com/in/salasgarli/,,
2024_Winter,Carma,🚗Carma – Fleets get top service centers to bid for same-day service,https://www.linkedin.com/in/muhammadalasgarli/,,
2024_Winter,Carma,Carma,https://www.linkedin.com/company/carma-com,https://twitter.com/joincarma,
2024_Winter,Sync_2,,https://linkedin.com/in/prady-modukuru,https://twitter.com/therealprady,
2024_Winter,Sync_2,,https://www.linkedin.com/in/prajwalrenukanand/,https://twitter.com/IamPrajwalKR,
2024_Winter,Sync_2,,https://linkedin.com/in/rudrabha,https://twitter.com/RudrabhaM,
2024_Winter,Sync_2,,https://linkedin.com/in/pavan-reddy-8bb85a67,https://twitter.com/pavan_1707,
2024_Winter,Sync_2,sync.,https://www.linkedin.com/company/synclabs-ai/,https://twitter.com/synclabs_so,https://github.com/synchronicity-labs
2024_Winter,Roe,,https://linkedin.com/in/berkeleymeng,,
2024_Winter,Roe,Roe AI - A new data warehouse for unstructured data,https://linkedin.com/in/berkeleymeng,,
2024_Winter,Roe,ROE,https://www.linkedin.com/company/roe-ai,https://twitter.com/try_roe_ai,
2024_Winter,Copper_Health,,https://linkedin.com/in/joanne-wang-156ba9154,,
2024_Winter,Copper_Health,,https://linkedin.com/in/thomasguo,,
2024_Winter,Copper_Health,⭐️ Airfront - AI-first email platform with built-in automations,https://www.linkedin.com/in/joannewang19/,,
2024_Winter,Copper_Health,Copper Health,https://www.linkedin.com/company/copperhealth/,,
2024_Winter,Pandasai,,https://linkedin.com/in/gabriele-venturi,https://twitter.com/lele_venturi,
2024_Winter,Pandasai,PandasAI,https://www.linkedin.com/company/pandasai/,https://twitter.com/ai_pandas,https://github.com/gventuri/pandas-ai
2024_Winter,Cora,,https://linkedin.com/in/aditya-ganapathi,https://twitter.com/adivganapathi,
2024_Winter,Cora,,https://www.linkedin.com/in/ryan-ali/,,
2024_Winter,Cora,,https://www.linkedin.com/in/josh-passell-37939a152/,https://twitter.com/Passellback,
2024_Winter,Cora,HeyPurple: An AI leasing assistant for landlords and property managers,https://www.linkedin.com/in/ryan-ali/,,
2024_Winter,Cora,Cora,https://www.linkedin.com/company/coracoach,,
2024_Winter,Artos,,https://linkedin.com/in/joshua-kim-57239519b,,
2024_Winter,Artos,,https://linkedin.com/in/varun-patel-091715156,,
2024_Winter,Artos,Artos - Turning science into regulatory submissions,https://linkedin.com/in/varun-patel-091715156,,
2024_Winter,Artos,Artos,https://www.linkedin.com/company/99344183/admin/feed/posts/,,
2024_Winter,Aether,,https://linkedin.com/in/zaynesagar,,
2024_Winter,Aether,,https://linkedin.com/in/shelby-bons-ucberkeley,,
2024_Winter,Aether,Aether Energy - AI platform for rooftop solar,https://linkedin.com/in/shelby-bons-ucberkeley,,
2024_Winter,Superagent,,https://linkedin.com/in/alanzabihi,https://twitter.com/alanzabihi,
2024_Winter,Superagent,,http://se.linkedin.com/in/pelaseyed/en,https://twitter.com/pelaseyed,
2024_Winter,Superagent,Superagent,https://www.linkedin.com/company/superagent-sh/,https://twitter.com/superagent_ai,https://github.com/superagent-ai/
2024_Winter,Offdeal,,https://linkedin.com/in/eldarov,https://twitter.com/leveredvlad,
2024_Winter,Offdeal,,https://linkedin.com/in/alstonlin,https://x.com/alstonthelin,
2024_Winter,Offdeal,OffDeal - AI broker for buying small businesses,https://www.linkedin.com/in/eldarov/,,
2024_Winter,Offdeal,OffDeal,https://www.linkedin.com/company/offdeal/,https://twitter.com/tryoffdeal,
2024_Winter,Elodin,,https://linkedin.com/in/x46085,,
2024_Winter,Elodin,,https://linkedin.com/in/tomgurka,,
2024_Winter,Elodin,,https://www.linkedin.com/in/akhil-velagapudi/,,
2024_Winter,Elodin,,https://linkedin.com/in/sascha-wise,,
2024_Winter,Elodin,Elodin - CI/CD for Aerospace ✈️ 🛰 🚀,https://linkedin.com/in/x46085,,
2024_Winter,Elodin,Elodin,https://www.linkedin.com/company/elodin-systems-inc,https://twitter.com/elodinsystems,https://github.com/elodin-sys
2024_Winter,Cpgscout,,https://linkedin.com/in/sashaxzhang,,
